"","Title","Path","Box"
"8723","The Curious Case of Benjamin Button","/movies/?id=curiouscaseofbenjaminbutton.htm",127509326
"5400","Sweet Home Alabama","/movies/?id=sweethomealabama.htm",127223418
"2784","Dumb and Dumber","/movies/?id=dumbanddumber.htm",127175374
"5875","2 Fast 2 Furious","/movies/?id=2fast2furious.htm",127154901
"3636","My Best Friend's Wedding","/movies/?id=mybestfriendswedding.htm",127120029
"10389","Super 8","/movies/?id=super8.htm",127004179
"4280","The World Is Not Enough","/movies/?id=worldisnotenough.htm",126943684
"2524","Sleepless in Seattle","/movies/?id=sleeplessinseattle.htm",126680884
"12349","Lucy","/movies/?id=lucy.htm",126663600
"8093","Bee Movie","/movies/?id=beemovie.htm",126631277
"10994","Prometheus","/movies/?id=prometheus.htm",126477084
"10995","Safe House","/movies/?id=safehouse.htm",126373434
"5401","Mr. Deeds","/movies/?id=mrdeeds.htm",126293452
"3942","The Truman Show","/movies/?id=trumanshow.htm",125618201
"4664","Erin Brockovich","/movies/?id=erinbrockovich.htm",125595205
"6380","Ocean's Twelve","/movies/?id=oceanstwelve.htm",125544280
"9334","Terminator Salvation","/movies/?id=terminatorsalvation.htm",125322469
"4665","Charlie's Angels","/movies/?id=charliesangels.htm",125305545
"3637","Tomorrow Never Dies","/movies/?id=tomorrowneverdies.htm",125304276
"11660","Anchorman 2: The Legend Continues","/movies/?id=anchorman2.htm",125168368
"11661","Lone Survivor","/movies/?id=lonesurvivor.htm",125095601
"10996","The Vow","/movies/?id=vow.htm",125014030
"10997","Life of Pi","/movies/?id=lifeofpi.htm",124987023
"12350","The Fault in our Stars","/movies/?id=faultinourstars.htm",124872350
"9335","Cloudy with a Chance of Meatballs","/movies/?id=cloudywithachanceofmeatballs.htm",124870275
"7481","The Devil Wears Prada","/movies/?id=devilwearsprada.htm",124740460
"5876","Something's Gotta Give","/movies/?id=somethingsgottagive.htm",124728738
"233","Rocky III","/movies/?id=rocky3.htm",124146897
"4666","Traffic","/movies/?id=traffic.htm",124115725
"3325","The Birdcage","/movies/?id=birdcage.htm",124060553
"2044","City Slickers","/movies/?id=cityslickers.htm",124033791
"1085","Good Morning, Vietnam ","/movies/?id=goodmorningvietnam.htm",123922370
"10390","Rango","/movies/?id=rango.htm",123477607
"4667","The Nutty Professor II: The Klumps","/movies/?id=nuttyprofessor2.htm",123309890
"13053","The Good Dinosaur","/movies/?id=pixar2013.htm",123087120
"11662","G.I. Joe: Retaliation","/movies/?id=gijoe2.htm",122523060
"2785","Clear and Present Danger","/movies/?id=clearandpresentdanger.htm",122187717
"1819","The Hunt for Red October","/movies/?id=huntforredoctober.htm",122012643
"2291","The Bodyguard","/movies/?id=bodyguard.htm",121945720
"2292","Wayne's World","/movies/?id=waynesworld.htm",121697323
"5402","The Bourne Identity","/movies/?id=bourneidentity.htm",121661683
"8094","Superbad","/movies/?id=superbad.htm",121463226
"2786","Speed","/movies/?id=speed.htm",121248145
"6381","50 First Dates","/movies/?id=50firstdates.htm",120908074
"3943","Mulan","/movies/?id=mulan.htm",120620254
"9336","Inglourious Basterds","/movies/?id=inglouriousbasterds.htm",120540719
"5877","Seabiscuit","/movies/?id=seabiscuit.htm",120277854
"6382","Van Helsing","/movies/?id=vanhelsing.htm",120177084
"8724","Four Christmases","/movies/?id=fourchristmases.htm",120146040
"8095","I Now Pronounce You Chuck and Larry","/movies/?id=chuckandlarry.htm",120059556
"2787","The Mask","/movies/?id=mask.htm",119938730
"11663","Cloudy with a Chance of Meatballs 2","/movies/?id=cloudy2.htm",119793567
"2045","Hook","/movies/?id=hook.htm",119654823
"6933","Walk the Line","/movies/?id=walktheline.htm",119519402
"9337","G-Force","/movies/?id=g-force.htm",119436770
"1820","Total Recall","/movies/?id=totalrecall.htm",119394840
"118","On Golden Pond","/movies/?id=ongoldenpond.htm",119285432
"9853","The Other Guys","/movies/?id=ferrellwahlberg2010.htm",119219978
"6383","Fahrenheit 9/11","/movies/?id=fahrenheit911.htm",119194771
"5403","The Sum of All Fears","/movies/?id=sumofallfears.htm",118907036
"8096","Hairspray (2007)","/movies/?id=hairspray07.htm",118871849
"7482","The Break-Up","/movies/?id=breakup.htm",118703275
"6384","Lemony Snicket's A Series of Unfortunate Events","/movies/?id=lemonysnicket.htm",118634549
"8097","Blades of Glory","/movies/?id=bladesofglory.htm",118594548
"1579","Back to the Future Part II","/movies/?id=backtothefuture2.htm",118450002
"9854","Salt","/movies/?id=salt10.htm",118311368
"2293","Basic Instinct","/movies/?id=basicinstinct.htm",117727224
"11664","Now You See Me","/movies/?id=nowyouseeme.htm",117723989
"4668","Big Momma's House","/movies/?id=bigmommashouse.htm",117559438
"1821","Die Hard 2: Die Harder","/movies/?id=diehard2.htm",117540947
"10391","Horrible Bosses","/movies/?id=horriblebosses.htm",117538559
"9855","Jackass 3-D","/movies/?id=jackass3d.htm",117229692
"8098","Ocean's Thirteen","/movies/?id=oceans13.htm",117154724
"5878","S.W.A.T.","/movies/?id=swat.htm",116934650
"11665","The Wolf of Wall Street","/movies/?id=wolfofwallstreet.htm",116900694
"5404","8 Mile","/movies/?id=8mile.htm",116750901
"4281","Double Jeopardy","/movies/?id=doublejeopardy.htm",116741558
"11666","Lee Daniels' The Butler","/movies/?id=butler.htm",116632095
"10392","Green Lantern","/movies/?id=greenlantern.htm",116601172
"4282","Notting Hill","/movies/?id=nottinghill.htm",116089678
"3944","You've Got Mail","/movies/?id=youvegotmail.htm",115821495
"8099","Ghost Rider","/movies/?id=ghostrider.htm",115802596
"4669","Remember the Titans","/movies/?id=rememberthetitans.htm",115654751
"9338","District 9","/movies/?id=district9.htm",115646235
"12351","Unbroken","/movies/?id=unbroken.htm",115637895
"876","The Karate Kid Part II","/movies/?id=karatekid2.htm",115103979
"1323","Big","/movies/?id=big.htm",114968774
"6385","DodgeBall: A True Underdog Story","/movies/?id=dodgeball.htm",114326736
"6386","The Village","/movies/?id=village.htm",114197520
"8725","Bolt","/movies/?id=bolt.htm",114053579
"4283","Wild Wild West","/movies/?id=wildwildwest.htm",113804681
"101000","Central Intelligence","/movies/?id=centralintelligence.htm",113768303
"12352","Night at the Museum: Secret of the Tomb","/movies/?id=nightatthemuseum3.htm",113746621
"10998","Magic Mike","/movies/?id=magicmike.htm",113721571
"2046","The Addams Family","/movies/?id=addamsfamily.htm",113502426
"4670","The Patriot","/movies/?id=patriot.htm",113330342
"10999","The Bourne Legacy","/movies/?id=bourne4.htm",113203870
"6934","The Pacifier","/movies/?id=pacifier.htm",113086868
"5041","Dr. Dolittle 2","/movies/?id=drdolittle2.htm",112952899
"9339","It's Complicated","/movies/?id=itscomplicated.htm",112735375
"5042","Spy Kids","/movies/?id=spykids.htm",112719001
"1580","Ghostbusters II","/movies/?id=ghostbusters2.htm",112494738
"3638","Face/Off","/movies/?id=faceoff.htm",112276146
"11667","The Hangover Part III","/movies/?id=hangover3.htm",112200072
"1324","Twins","/movies/?id=twins.htm",111938388
"5879","Spy Kids 3D: Game Over","/movies/?id=spykids3.htm",111761982
"3945","Enemy of the State","/movies/?id=enemyofthestate.htm",111549836
"12353","Mr. Peabody & Sherman","/movies/?id=mrpeabodyandsherman.htm",111506430
"5880","The Last Samurai","/movies/?id=lastsamurai.htm",111127263
"13054","Spy","/movies/?id=susancooper.htm",110825712
"8726","Tropic Thunder","/movies/?id=tropicthunder.htm",110515313
"9856","Valentine's Day","/movies/?id=valentinesday.htm",110485654
"6387","The Grudge","/movies/?id=grudge.htm",110359362
"6935","Fun with Dick and Jane","/movies/?id=funwithdickandjane.htm",110332737
"5881","Freaky Friday","/movies/?id=freakyfriday03.htm",110230332
"13055","Trainwreck","/movies/?id=trainwreck15.htm",110212700
"8727","Bedtime Stories","/movies/?id=bedtimestories.htm",110101975
"5882","Scary Movie 3","/movies/?id=scarymovie3.htm",110003217
"13056","Creed","/movies/?id=creed.htm",109767581
"877","Star Trek IV: The Voyage Home","/movies/?id=startrek4.htm",109713132
"6936","The 40-Year-Old Virgin","/movies/?id=40yearoldvirgin.htm",109449237
"1325","Crocodile Dundee II","/movies/?id=crocodiledundee2.htm",109306210
"9340","Couples Retreat","/movies/?id=couplesretreat.htm",109204945
"3326","A Time to Kill","/movies/?id=timetokill.htm",108766007
"5043","Black Hawk Down","/movies/?id=blackhawkdown.htm",108638745
"363","Terms of Endearment","/movies/?id=termsofendearment.htm",108423489
"3041","Ace Ventura: When Nature Calls","/movies/?id=aceventura2.htm",108385533
"5044","The Princess Diaries","/movies/?id=princessdiaries.htm",108248956
"119","Superman II","/movies/?id=superman2.htm",108185706
"10393","Hop","/movies/?id=ihop.htm",108085305
"2788","Pulp Fiction","/movies/?id=pulpfiction.htm",107928762
"9341","Paranormal Activity","/movies/?id=paranormalactivity.htm",107918810
"2294","A League of Their Own","/movies/?id=leagueoftheirown.htm",107533928
"11668","Epic","/movies/?id=leafmen.htm",107518682
"9342","Watchmen","/movies/?id=watchmen.htm",107509799
"3639","Batman and Robin","/movies/?id=batmanrobin.htm",107325195
"11669","Captain Phillips","/movies/?id=captainphillips.htm",107100855
"9857","Black Swan","/movies/?id=blackswan.htm",106954678
"4284","Analyze This","/movies/?id=analyzethis.htm",106885658
"4671","Chicken Run","/movies/?id=chickenrun.htm",106834564
"4672","Miss Congeniality","/movies/?id=misscongeniality.htm",106807667
"2525","Indecent Proposal","/movies/?id=indecentproposal.htm",106614059
"1581","Driving Miss Daisy","/movies/?id=drivingmissdaisy.htm",106593296
"12354","300: Rise of An Empire","/movies/?id=300sequel.htm",106580051
"3042","GoldenEye","/movies/?id=goldeneye.htm",106429941
"5883","The Italian Job","/movies/?id=italianjob.htm",106128601
"111000","The Angry Birds Movie","/movies/?id=angrybirds.htm",106126504
"5884","How to Lose a Guy in 10 Days","/movies/?id=howtoloseaguyin10days.htm",105813373
"234","Porky's","/movies/?id=porkys.htm",105492483
"3327","The First Wives Club","/movies/?id=firstwivesclub.htm",105489203
"9858","Robin Hood","/movies/?id=nottingham.htm",105269730
"2789","Interview with the Vampire","/movies/?id=interviewwiththevampire.htm",105264608
"3640","George of the Jungle","/movies/?id=georgeofthejungle.htm",105263257
"3328","Phenomenon","/movies/?id=phenomenon.htm",104636382
"5885","American Wedding","/movies/?id=americanwedding.htm",104565114
"5405","Road to Perdition","/movies/?id=roadtoperdition.htm",104454762
"9343","The Princess and the Frog","/movies/?id=princessandthefrog.htm",104400899
"9859","The Chronicles of Narnia: The Voyage of the Dawn Treader","/movies/?id=narnia3.htm",104386950
"5886","Daddy Day Care","/movies/?id=daddydaycare.htm",104297061
"10394","Paranormal Activity 3","/movies/?id=paranormalactivity3.htm",104028807
"11000","Journey 2: The Mysterious Island","/movies/?id=journey2.htm",103860290
"1822","Dick Tracy","/movies/?id=dicktracy.htm",103738726
"11001","Rise of the Guardians","/movies/?id=guardians.htm",103412758
"7483","Dreamgirls","/movies/?id=dreamgirls.htm",103365956
"2","9 to 5","/movies/?id=9to5.htm",103290500
"9860","The Expendables","/movies/?id=expendables.htm",103068524
"3329","Scream","/movies/?id=scream.htm",103046663
"10395","Just Go With It","/movies/?id=thepretendwife.htm",103028109
"4285","The General's Daughter","/movies/?id=generalsdaughter.htm",102705852
"6388","The Aviator","/movies/?id=aviator.htm",102610330
"4286","American Pie","/movies/?id=americanpie.htm",102561004
"5887","Daredevil","/movies/?id=daredevil.htm",102543518
"10396","The Girl with the Dragon Tattoo (2011)","/movies/?id=girldragontattoo11.htm",102515793
"8728","The Mummy: Tomb of the Dragon Emperor","/movies/?id=mummy3.htm",102491776
"12355","The Maze Runner","/movies/?id=mazerunner.htm",102427862
"2526","In the Line of Fire","/movies/?id=inthelineoffire.htm",102314823
"11670","Jackass Presents: Bad Grandpa","/movies/?id=badgrandpa.htm",102003019
"11671","Pacific Rim","/movies/?id=pacificrim.htm",101802906
"8729","Journey to the Center of the Earth","/movies/?id=journeytothecenteroftheearth.htm",101704370
"4673","Gone in 60 Seconds","/movies/?id=gonein60seconds.htm",101648571
"2790","Maverick","/movies/?id=maverick.htm",101631272
"2047","Sleeping with the Enemy","/movies/?id=sleepingwiththeenemy.htm",101599005
"12356","The Equalizer","/movies/?id=equalizer.htm",101530738
"11672","This is the End","/movies/?id=rogenhilluntitled.htm",101470202
"8730","Eagle Eye","/movies/?id=eagleeye.htm",101440743
"3946","The Prince of Egypt","/movies/?id=princeofegypt.htm",101413188
"3641","Scream 2","/movies/?id=scream2.htm",101363301
"3","Stir Crazy","/movies/?id=stircrazy.htm",101300000
"3330","Eraser","/movies/?id=eraser.htm",101295562
"12357","Noah","/movies/?id=noah.htm",101200044
"2295","Unforgiven","/movies/?id=unforgiven.htm",101157447
"5888","The Cat in the Hat","/movies/?id=catinthehat.htm",101149285
"3642","Con Air","/movies/?id=conair.htm",101117573
"4287","Sleepy Hollow","/movies/?id=sleepyhollow.htm",101071502
"6389","Collateral","/movies/?id=collateral.htm",101005703
"3643","Contact","/movies/?id=contact.htm",100920329
"5889","Charlie's Angels: Full Throttle","/movies/?id=charliesangels2.htm",100830111
"2527","The Pelican Brief","/movies/?id=pelicanbrief.htm",100768056
"5045","Vanilla Sky","/movies/?id=vanillasky.htm",100618344
"9861","Due Date","/movies/?id=duedate.htm",100539043
"121000","The Conjuring 2","/movies/?id=conjuring2.htm",100501661
"3947","The Rugrats Movie","/movies/?id=rugratsmovie.htm",100494675
"6390","Million Dollar Baby","/movies/?id=milliondollarbaby.htm",100492203
"3043","Jumanji","/movies/?id=jumanji.htm",100475249
"8731","Step Brothers","/movies/?id=stepbrothers.htm",100468793
"8100","Evan Almighty","/movies/?id=evanalmighty.htm",100462298
"3044","Casper","/movies/?id=casper.htm",100328194
"3948","Shakespeare in Love","/movies/?id=shakespeareinlove.htm",100317794
"10397","Bad Teacher","/movies/?id=badteacher.htm",100292856
"9862","Yogi Bear","/movies/?id=yogibear.htm",100246011
"10398","Cowboys & Aliens","/movies/?id=cowboysandaliens.htm",100240551
"12358","Edge of Tomorrow","/movies/?id=allyouneediskill.htm",100206256
"3331","The Hunchback of Notre Dame","/movies/?id=hunchbackofnotredame.htm",100138851
"3045","Seven","/movies/?id=seven.htm",100125643
"1582","Parenthood","/movies/?id=parenthood.htm",100047830
"8732","You Don't Mess with the Zohan","/movies/?id=youdontmesswiththezohan.htm",100018837
"3046","Die Hard: With A Vengeance","/movies/?id=diehardwithavengeance.htm",100012499
"10399","Gnomeo and Juliet","/movies/?id=gnomeoandjuliet.htm",99967670
"3644","Hercules","/movies/?id=hercules.htm",99112101
"11673","Olympus Has Fallen","/movies/?id=olympushasfallen.htm",98925640
"10400","The Green Hornet","/movies/?id=greenhornet.htm",98780042
"9863","Date Night","/movies/?id=datenight.htm",98711404
"8101","Meet the Robinsons","/movies/?id=meettherobinsons.htm",97822171
"8733","Yes Man","/movies/?id=yesman.htm",97690976
"4288","Inspector Gadget","/movies/?id=inspectorgadget.htm",97403112
"9344","Public Enemies","/movies/?id=publicenemies.htm",97104620
"9864","The Social Network","/movies/?id=socialnetwork.htm",96962694
"5046","The Others","/movies/?id=others.htm",96522687
"5047","Legally Blonde","/movies/?id=legallyblonde.htm",96520674
"5406","Panic Room","/movies/?id=panicroom.htm",96397334
"2528","Schindler's List","/movies/?id=schindlerslist.htm",96065768
"13529","Independence Day: Resurgence","/movies/?id=id42.htm",96011443
"1583","Dead Poets Society","/movies/?id=deadpoetssociety.htm",95860116
"11002","Zero Dark Thirty","/movies/?id=binladen.htm",95720716
"8102","Norbit","/movies/?id=norbit.htm",95673607
"5890","Cold Mountain","/movies/?id=coldmountain.htm",95636509
"120","Arthur","/movies/?id=arthur.htm",95461682
"9865","Sex and the City 2","/movies/?id=sexandthecity2.htm",95347692
"3332","Michael","/movies/?id=michael.htm",95318203
"14100","The Legend of Tarzan","/movies/?id=tarzan2016.htm",95200257
"6391","The Princess Diaries 2: Royal Engagement","/movies/?id=princessdiaries2.htm",95170481
"11674","42","/movies/?id=42.htm",95020213
"4674","Unbreakable","/movies/?id=unbreakable.htm",95011339
"9866","The Book of Eli","/movies/?id=bookofeli.htm",94835059
"8734","10,000 B.C.","/movies/?id=10000bc.htm",94784201
"8735","Beverly Hills Chihuahua","/movies/?id=beverlyhillschihuahua.htm",94514402
"10401","The Lion King (in 3D)","/movies/?id=lionking3d.htm",94242001
"696","The Color Purple","/movies/?id=colorpurple.htm",94175854
"9345","Julie & Julia","/movies/?id=julieandjulia.htm",94125426
"3949","The Mask of Zorro","/movies/?id=maskofzorro.htm",94095523
"5407","Maid in Manhattan","/movies/?id=maidinmanhattan.htm",94011225
"9346","He's Just Not That Into You","/movies/?id=hesjustnotthatintoyou.htm",93953653
"5891","Master and Commander: The Far Side of the World","/movies/?id=masterandcommander.htm",93927920
"11003","Flight","/movies/?id=flight.htm",93772375
"9867","The Fighter","/movies/?id=fighter10.htm",93617009
"5048","America's Sweethearts","/movies/?id=americassweethearts.htm",93607673
"8103","The Bucket List","/movies/?id=bucketlist.htm",93466502
"13057","Tomorrowland","/movies/?id=1952.htm",93436322
"5049","Cats & Dogs","/movies/?id=catsanddogs.htm",93385515
"5408","Two Weeks Notice","/movies/?id=twoweeksnotice.htm",93354851
"5409","Space Station 3-D (IMAX)","/movies/?id=spacestation3dimax.htm",93214424
"5410","Red Dragon","/movies/?id=reddragon.htm",93149898
"11675","Elysium","/movies/?id=elysium.htm",93050117
"3645","Flubber","/movies/?id=flubber.htm",92977226
"364","Flashdance","/movies/?id=flashdance.htm",92921203
"1584","When Harry Met Sally...","/movies/?id=whenharrymetsally.htm",92823546
